Country,Year,Energy Type,Production (GWh),Installed Capacity (MW),Investments (USD),Energy Consumption,Energy Storage Capacity,Grid Integration Capability,Electricity Prices,Energy Subsidies,Proportion of Energy from Renewables,R&D Expenditure,Renewable Energy Patents,Innovation Index,GDP,Population,Government Policies,Renewable Energy Targets,Public-Private Partnerships in Energy,Energy Market Liberalization,Ease of Doing Business,Regulatory Quality,Political Stability,Control of Corruption,CO2 Emissions,Average Annual Temperature,Solar Irradiance,Wind Speed,Hydro Potential,Biomass Availability
UK,2002,Hydro,87914.59927,26343.62575,447846137.5,599203.5863,240.885984,0.451016878,0.446919367,773950047.3,30.58396188,5309737183,822,11.3713726,1.48927E+14,521222372,0,1,1,1,96.83329126,3.744018926,2.265967259,0.62336872,122316.8154,18.20622991,169.4559343,6.010554936,58.7818535,91.87955337
Germany,2014,Wind,18858.05398,29748.88589,8980999134,231998.012,497.872208,0.374961718,0.434555721,592549140.4,64.08855192,6500778692,521,6.763078252,1.99297E+14,377806022,1,0,1,0,79.79742433,6.878134995,8.440653214,8.681934992,343270.9171,-6.279084165,222.0646476,4.451332071,34.13513565,2.39721189
India,2023,Hydro,84798.48342,22347.23287,8667662714,153617.5925,5.133316274,0.089502228,0.254069981,840770924.9,69.12554099,9515810337,775,31.80328198,1.13948E+14,1169615083,0,0,1,1,61.29196229,0.876061402,7.428956817,6.058392108,301218.2286,11.06557031,119.9873138,6.708085932,59.73748276,76.77839895
China,2013,Wind,87285.46453,166.505391,3551118744,798666.2296,692.9404058,0.785181397,0.436496995,471197108.4,89.2895385,2061797621,312,97.98448842,1.17883E+13,1112233947,1,0,1,0,92.30106973,1.789736882,5.786941992,4.61260259,299804.6871,28.2307738,188.7427981,5.191381546,19.94769744,0.599167582
Germany,2008,Geothermal,29025.46946,37855.62479,8543048335,284606.6963,190.3132109,0.08277764,0.344786287,179658744,94.60634054,5401402054,750,77.82327079,3.23716E+13,266206436,0,0,1,1,17.68837663,4.812235874,9.153989474,4.570066403,349232.1823,-6.662279323,150.3480523,12.86418374,88.8806205,39.47129278
Canada,2014,Hydro,2931.844048,2463.819681,7603915839,314071.9505,722.7555318,0.900055486,0.295670669,111767713.5,32.5014627,2838330028,823,98.29692474,9.05954E+13,873087314,1,0,0,0,92.5267175,2.983956345,0.073955905,8.446271662,96908.36888,21.31764663,270.024911,13.86255742,75.66908245,57.7246886
Australia,2003,Geothermal,2360.718077,47696.54458,4115222784,538365.2334,114.0401038,0.577327303,0.206045633,915958554.3,3.438885611,3011975883,360,69.53169817,1.97642E+14,553102532,1,0,0,1,77.2570173,1.574615544,9.714829496,7.714488103,551866.8504,14.55175501,213.2025498,13.03346992,45.62829005,83.48953229
Brazil,2009,Biomass,17685.67587,47740.624,4923193744,285582.855,797.3704773,0.048062123,0.19463441,6849406.875,76.52408834,4520809263,270,71.64124153,1.00572E+14,284383448,0,1,0,0,92.66292865,2.470997569,7.471443439,0.509394937,249307.9927,38.3973495,278.7223861,6.256603921,96.45428919,80.335195
India,2017,Geothermal,52484.90646,37527.07278,390065596.2,871164.9233,501.7630033,0.27974237,0.472536877,857862441.7,45.80280269,4999452372,759,62.14638848,5.1203E+13,1180366370,0,0,1,0,80.43089195,5.994856225,1.752308954,9.266911123,44834.52852,4.010244655,170.3625874,14.42694759,24.79895235,10.88255558
France,2000,Hydro,10019.31521,36595.79353,661509548.5,707464.7447,620.0110657,0.634927331,0.053729028,842893619.5,96.31526768,2339670512,345,10.68444019,8.48004E+13,787444592,0,0,1,1,22.93403146,9.876308338,8.407990074,1.482084074,15952.22563,30.54266901,168.1535137,6.838747976,75.37671728,37.01406168
Brazil,2011,Geothermal,29395.69851,30365.20013,3917725584,567107.7529,510.624987,0.296540647,0.05193817,760022699.6,73.77681589,5846246808,362,82.02279503,1.37998E+14,1211462168,1,0,1,0,69.41535981,5.976972032,0.554529782,1.886156694,699820.7043,-3.5636038,179.3543079,6.008329094,50.64523646,44.54047344
USA,2018,Wind,87549.47229,14279.03969,5420755481,650934.375,137.7654911,0.06149635,0.10743431,738068315.9,21.63341289,6895277336,378,17.49484246,7.91628E+13,564539929,0,0,0,1,81.7056152,2.512210113,8.973482797,4.789787562,812047.4534,16.09238027,259.6634568,12.54846275,72.01866148,15.97279584
Germany,2017,Hydro,50536.42021,234.1855655,6960008817,567286.0164,746.8766184,0.360145568,0.246562737,922485649.8,64.84298442,2298112954,193,25.36095548,9.2918E+13,171074717,0,1,1,1,64.2570445,7.540071753,7.234822601,2.973353089,806175.3556,-6.85509756,260.7933558,13.50059219,71.5529727,8.493780129
Canada,2013,Biomass,98397.81492,16191.48609,1783535398,7977.214013,640.0559585,0.237571294,0.465464873,887200615.1,71.15674008,8352957170,749,45.56049468,1.96439E+14,1205275849,1,1,0,0,17.30454891,8.800917796,3.609759027,6.248048652,111308.6535,10.91205109,173.9013505,4.879056068,18.39068204,52.33051765
France,2001,Solar,71069.8937,23326.49009,6762583597,337378.7287,453.5260763,0.556510854,0.102529973,744755588.8,89.60783095,2516575319,789,81.98679019,3.16456E+13,1472389794,1,1,0,1,34.74871182,1.672171851,2.074396681,4.319639227,668370.3889,-2.29021878,212.4641292,14.50090837,41.50868858,3.578880051
Japan,2002,Solar,10973.92609,22685.40701,8274464756,368930.0371,61.31279622,0.569126903,0.260971131,43710488.22,32.16306749,3038783400,528,7.419582562,1.55952E+14,560552363,0,1,0,0,53.56674332,8.050516735,9.250152661,7.992213224,998357.4965,27.05339149,272.2957784,5.651558155,14.85238815,28.6789371
Japan,2010,Geothermal,6387.914984,5919.865038,6664740027,911965.6984,386.5760632,0.895683801,0.443230341,910039709.3,79.59142599,7015346416,847,53.2672965,1.55439E+14,1351336774,0,0,1,0,27.72897447,2.943732512,2.914567393,7.164161377,780917.7231,30.02229038,242.1755193,2.516248065,85.42552189,88.64661518
Japan,2002,Solar,35768.21986,48814.4823,287200324.9,273197.4903,472.7596619,0.016199735,0.072921245,698711703.5,42.62321793,8916809724,479,30.06784325,1.3418E+14,1032200032,1,0,1,1,38.44633692,7.752355379,6.626229902,7.265843314,831253.1299,38.48760506,195.4695159,1.405972493,53.55392083,39.23053277
Japan,2012,Biomass,69479.05292,28706.6482,2690824030,222896.257,106.2896418,0.892936865,0.375706823,975053062.7,46.68358417,304575172.2,91,57.56383543,1.11536E+14,1355522332,1,1,1,1,38.69663089,8.963724249,2.624827476,2.31553824,272461.1813,5.618688498,156.3619643,5.16960462,69.62685465,43.21543437
Germany,2021,Geothermal,64887.81144,5733.280885,1694037042,633781.4165,544.1724668,0.562094179,0.439646184,720379127.8,93.64315253,6930454119,253,41.08701224,6.58102E+13,1392349086,0,0,0,0,73.69878587,2.476255832,9.821168002,8.4315319,36448.82133,15.3415698,217.8823551,7.99359134,14.77454002,54.01383937
Australia,2014,Solar,76206.43605,46159.42521,6076505592,808446.9811,356.9304767,0.946910695,0.492309418,517919729.6,78.0748698,6704067456,15,96.85672795,1.33061E+14,1311498905,1,0,1,1,41.96732387,2.296595897,5.599597013,6.506833246,151440.4474,39.61619611,233.4420772,0.627401751,62.55657476,72.71623054
Russia,2000,Geothermal,38155.20512,4115.672316,3606111396,24477.44092,472.4137105,0.903323635,0.205303288,552707832.8,78.19648971,8958061020,608,36.08725347,8.07593E+13,1471269610,1,0,1,0,7.647136236,3.067451339,6.233309991,6.569408119,604836.9643,11.34018344,129.5462923,14.57169685,66.26038344,23.7276572
Japan,2006,Wind,21409.60584,4783.638744,2370132600,705705.7465,561.182027,0.11694808,0.166207475,96406616.74,51.16061146,9413090114,221,47.89787116,1.85415E+14,1452175631,0,1,1,1,52.57158314,0.216787552,9.238250186,0.324255197,79881.9907,1.695859047,210.379176,0.052556328,81.55485646,71.24885711
Russia,2009,Biomass,39647.58497,20170.3321,1072009161,555563.5323,778.6059913,0.521852767,0.379352649,712117851,28.16169541,316526821.1,810,56.46675107,1.87338E+14,593621690,0,1,0,1,21.34829734,0.5202691,0.500628384,2.788838385,303832.5488,-1.100936384,112.6804135,3.700379733,7.197899697,19.44840505
Russia,2010,Biomass,85617.01666,36750.86958,1969213956,966086.4042,976.1531605,0.628007867,0.234507356,314136651.5,99.47663738,4962131933,340,30.16599245,1.50792E+14,497585822,0,1,1,1,22.94739693,7.510341371,5.11392245,2.214960916,654711.6067,1.889171957,126.1581282,12.68745968,61.55244099,40.83656712
USA,2016,Solar,51554.73712,26009.95688,6814282528,816420.1158,68.51992668,0.679109273,0.179364351,573274368.4,13.50277154,5734312261,386,35.62025064,1.64452E+14,724993592,1,0,0,1,45.24058836,0.302488104,6.612817928,5.187537412,547787.8683,36.81581139,140.513708,14.94767436,24.18146631,79.48856808
Germany,2006,Wind,90976.76026,40174.13896,5196718812,491569.2609,139.3758854,0.662697596,0.381675465,255548626.5,67.41313101,5581030736,773,63.31487419,1.69466E+14,792721513,0,1,0,1,54.78142319,6.920847307,5.418505527,4.473223497,973670.9894,29.5323139,138.1172548,13.76007963,62.73575735,67.61683607
France,2003,Geothermal,94880.26972,30114.43873,5844965795,142098.6601,154.0274496,0.315699314,0.267952411,864746087.5,93.39593744,7968062424,911,83.90690899,1.24607E+13,176734656,0,1,1,0,55.05898689,1.411225772,5.050483297,7.303983671,685852.1256,22.2580963,293.5134729,8.454163768,50.13938848,6.963769566
India,2016,Geothermal,96691.81094,16291.4372,6613638351,831307.7113,607.6394766,0.401781092,0.289342666,154889577.5,74.07678222,3378794530,159,60.2816858,1.64783E+14,657171317,0,1,0,1,52.70118052,2.025394366,4.222330775,8.279662024,968257.6128,12.23506825,148.9971008,7.35918947,80.31256205,93.07320086
Australia,2003,Biomass,65260.5728,48971.7714,2364936806,948333.8803,151.4982372,0.783539709,0.183042583,80342747.88,76.36193989,8724626793,161,71.70184039,3.92715E+13,685236159,1,1,1,1,99.03194968,6.343136594,6.417123589,8.35182707,294815.7373,26.7864536,151.7161751,12.96645595,44.08421396,24.37961035
France,2017,Wind,81646.65277,28458.27109,4608725827,215173.0208,805.0791585,0.237472964,0.248468028,729909518.3,3.391802453,7610862500,955,14.67721752,1.16997E+14,149885625,0,1,1,1,87.68693576,7.464108432,8.535951508,8.00915138,408752.0775,-2.550259703,241.1663044,6.906566603,36.50489865,93.70542451
China,2021,Wind,96028.77094,17350.74096,8896604470,919369.2167,514.2177931,0.205113762,0.401684859,532898575.1,14.33452668,3417855171,136,47.61603318,1.76137E+13,522587326,1,1,0,1,68.27841322,9.962853458,0.842857934,3.133974022,696875.6949,37.48202311,199.355466,10.66678754,86.27041345,89.36215997
China,2011,Geothermal,82925.44921,13888.31114,7032294536,133315.611,136.5302215,0.685011672,0.476406232,451907862.7,63.29735463,3059730746,516,66.50478476,6.07684E+13,1484129985,0,0,1,0,63.08580904,7.909942008,7.660084375,3.548002058,441170.5477,16.76833247,297.7486526,3.730209243,27.16373572,15.00854453
Canada,2001,Hydro,55890.87583,519.0310793,1490352993,68134.60004,953.0125506,0.851427593,0.16685368,294635733.5,26.97519808,8038906054,613,18.38155824,8.36259E+12,664765454,1,0,1,0,96.01905228,9.835198908,6.825390478,1.616920483,618466.9416,19.97361657,145.7734291,11.43407398,56.28102078,98.07671499
Brazil,2021,Hydro,7700.448416,44958.42885,1521807791,771159.3462,243.6176225,0.245479667,0.436119791,205469170.6,22.63898101,6415310966,338,4.806992875,9.37538E+13,1226271773,1,0,0,1,96.78092722,3.187880414,8.689524075,8.926322403,229890.0375,32.96795816,210.5235913,4.552623656,18.70862125,8.901300257
France,2001,Wind,78295.97277,38017.49828,3833318641,689794.7863,240.6537728,0.592796425,0.40801986,67940548.1,2.417858267,4658527977,922,30.94405593,1.95036E+13,64796036,1,1,1,0,3.782942954,3.137171773,6.189478972,9.032764048,172335.2177,2.264971156,133.3530031,3.129708774,25.75942912,7.455466466
USA,2002,Biomass,20294.58717,19565.62921,4483395150,226470.0339,649.0327097,0.6285018,0.110712986,975894721.6,7.713692453,7136159568,794,87.63916995,1.53214E+14,954823981,1,1,1,0,50.92101746,2.076733401,0.211802292,4.12364927,460560.9694,-9.283854088,183.9437573,12.19454754,46.17294366,79.4633757
France,2023,Geothermal,68782.09392,47636.6463,6930750891,179960.2134,120.4320027,0.124584338,0.293010099,786794211.9,41.21731993,8712153534,357,82.48224947,7.71957E+13,1495102116,0,1,0,0,58.54732176,3.462631884,4.863913803,2.904170829,969344.6604,38.98017929,230.9112669,12.82122812,66.259162,47.34076616
Germany,2012,Biomass,38461.93927,44348.41264,5327883970,66552.99042,588.122677,0.406411943,0.134248324,772767437.2,10.57208309,9730348793,336,63.26914128,1.19442E+14,730701128,1,0,1,0,99.78432977,0.204148251,6.082884608,7.852678781,615020.976,-6.259641274,171.8429383,0.160956827,49.40954723,49.89273413
USA,2018,Biomass,60454.00664,36383.9921,9875496812,543061.6735,559.5563566,0.929406807,0.3360594,621227553.9,35.78036104,3575961971,371,66.46633526,3.84676E+12,465993811,0,1,1,1,37.64919555,7.966252388,7.48008862,1.077088144,222984.9898,-7.544409515,279.8026511,3.964907362,19.91667345,2.710203349
Brazil,2023,Hydro,90384.32863,31847.37115,1682133513,759581.9693,521.145665,0.10185944,0.33694406,126334102.6,51.62191605,2535642507,840,62.97750945,1.35893E+14,1030303945,0,1,1,1,93.54298153,1.258838053,2.243918531,4.710272381,346001.9614,-1.609211369,119.9459366,13.57711392,0.673819529,77.84970351
Japan,2016,Solar,80645.63521,25428.83353,3463718278,850029.1828,772.1274041,0.042994931,0.090211576,654542535.8,60.185466,1789672658,885,51.87735003,6.06511E+12,319012582,0,0,0,1,85.28760367,5.466958339,3.027864945,6.103502643,205707.6595,19.99078511,136.9403249,14.95147297,47.14653893,60.45654297
Australia,2019,Biomass,37528.66003,47903.96998,8092527773,370292.7616,537.2306359,0.749034864,0.251277009,452120334.4,50.55969139,6471831802,294,5.259792442,1.20144E+14,941942806,0,1,1,1,74.02187651,3.808185467,9.074950939,1.619169449,862599.4311,11.40183427,282.0492815,0.260752209,11.23649886,65.0729487
Australia,2008,Geothermal,22205.06938,43211.5938,636188589.2,771781.6363,556.5560327,0.836857131,0.331143975,845225474.7,95.00354665,4421451900,519,48.69782525,6.43537E+13,1033255852,0,1,0,0,1.761578933,6.810464686,6.79190235,0.723384897,826531.6783,24.63325575,111.1330777,14.87291712,71.73461449,36.03694545
Canada,2014,Wind,57440.96406,20204.46588,5780717823,934272.1409,848.4206337,0.366364231,0.465146733,983609693.3,9.266003086,9993513997,165,87.44832575,1.76086E+14,877686974,1,0,0,0,15.79115221,0.094574127,8.742845909,3.59941318,808002.2239,-2.027149568,295.359711,5.953713895,84.0905961,71.89771532
Germany,2023,Geothermal,16294.15147,17181.20609,1728720581,180916.4254,738.7416639,0.254034567,0.392204566,683585532.2,81.35139036,5505732150,524,75.90992017,2.19847E+13,1142149188,1,0,0,0,8.700835242,6.575493627,6.637581464,1.57941797,307307.2705,33.66782915,296.0093477,1.244886363,74.61661329,89.17486801
India,2017,Wind,80641.46031,43405.88572,4534542810,846345.4558,958.1332738,0.37853292,0.430399987,864388127.5,0.93054698,4527871925,922,79.86191738,2.6924E+13,101618448,0,0,1,1,33.1651372,6.90900866,9.769290557,5.45473615,732653.4658,20.0831319,257.8682877,7.86774466,31.55810585,90.33603333
India,2008,Biomass,5647.440747,46234.47213,5886994.473,975684.1914,818.2095184,0.064321721,0.300340624,421808115.5,41.54111946,3804746536,443,55.94514895,9.54587E+13,206191939,0,1,0,0,50.43578766,0.551555005,8.077798998,2.594606894,747563.6977,-6.042129474,172.2896367,3.288711072,10.46807383,43.20827932
France,2021,Hydro,26308.11048,42560.65847,5832349996,401391.2901,251.1345415,0.401778629,0.376390335,817268721.1,8.349911661,9722264413,755,26.1208564,1.81449E+13,1302524443,0,0,0,0,94.18338263,1.604847612,1.291499376,5.169539809,373675.7408,-6.796632729,294.1082952,8.359263711,92.58315331,69.73652003
Japan,2014,Biomass,32635.57233,10367.61368,7336100534,851940.7553,820.0023881,0.384160236,0.378599747,731795678.6,53.98223488,9739603233,114,72.65788384,1.57357E+14,162443570,1,0,0,0,69.01586964,3.991905003,5.577912334,8.702761951,96775.32933,5.404905724,174.927531,10.19100119,64.00910883,4.319861222
Germany,2009,Wind,83761.87845,1229.637304,365455333,685141.8077,546.0386541,0.997583023,0.173472943,593532945,87.52454297,2973750581,130,95.80373663,7.16455E+13,243157026,1,1,0,1,96.41967032,6.290371364,1.765959292,6.018566212,511305.3695,22.15616561,171.8183641,4.236263042,46.49024234,54.51315504
China,2017,Biomass,37075.42306,34178.80252,1839625346,534732.632,613.7436287,0.274714473,0.248283204,547740783.4,21.75338187,3107563869,915,24.18723388,9.86092E+13,304971980,0,0,1,1,35.24702116,4.003859209,6.527160422,2.049065473,269760.1559,35.00264643,223.887319,1.117784592,80.86588479,41.45402163
Japan,2003,Solar,50026.59778,32530.43379,4391316352,800899.6086,841.2666491,0.99891441,0.495714104,22874278.68,72.2068627,6242961342,719,99.39957019,1.66702E+14,1229366172,1,0,0,1,55.78960634,6.905184736,9.449323856,6.517656921,86581.50482,31.71588987,224.2524827,0.484643189,26.36500775,32.26912446
Brazil,2013,Wind,30016.24517,17455.24817,6752855669,294834.5866,480.434247,0.552212833,0.365256201,294156471.2,61.63505897,5425434115,728,71.23965553,7.98677E+13,1199398527,1,1,1,1,72.42340923,4.450157221,1.747421814,8.765920508,371061.9202,17.6487139,178.1867125,5.999509466,34.4532987,29.95392275
India,2012,Solar,35522.90186,2417.015904,6668781786,520214.8055,458.5872219,0.725260376,0.062727327,826562536.3,78.46247925,5008376868,122,55.03897614,5.12383E+13,1047295814,1,1,1,0,0.262793457,8.973543952,3.691472878,4.975437227,827824.9963,1.397444507,205.0201384,9.09076981,65.48670021,90.74734581
China,2005,Hydro,97840.39597,14771.40168,9585755098,453825.3046,481.0333288,0.70630619,0.444230355,317604791.8,38.60287423,6789582236,199,81.17504544,7.26038E+12,593028818,0,1,1,0,50.08256999,1.904758788,6.181820149,7.505280525,373202.6225,7.807832028,260.421507,3.299461824,19.44021777,24.67310204
Germany,2011,Geothermal,82935.56513,15099.6685,7234745601,217368.8376,301.5632434,0.018415765,0.347603492,354896605.2,59.49958521,1810434562,424,43.66324773,4.88199E+13,886609090,0,0,0,1,56.76753158,8.744862359,8.402625343,8.069398167,593302.8195,39.3818015,147.8330136,11.6317549,5.691165485,55.7740767
Russia,2014,Solar,51241.00721,25322.03184,2323876892,153335.7977,246.994199,0.20787898,0.119339933,520085588.5,2.432954265,2463248288,132,50.70357965,1.80865E+14,679681205,1,0,1,1,21.27684795,8.588793453,7.017965494,5.035415072,62831.26512,35.76234045,110.752216,4.298484294,22.23134072,90.96414826
China,2001,Biomass,25253.59312,46682.74656,9760166324,309164.9863,213.6390782,0.610560637,0.345851725,243451459.2,33.01288786,3733191818,933,70.76142891,1.8813E+14,385491555,0,0,0,1,66.90077677,1.923722417,9.401338414,4.941020053,344873.1225,5.735057448,194.5445166,13.16455307,88.42507124,25.35304039
Canada,2016,Solar,56527.864,31316.76225,4061773377,12066.4873,858.0624579,0.349393215,0.237666406,119176367.5,27.48085189,4251093648,556,94.13190451,7.92768E+13,739294301,1,0,0,1,29.81157617,1.475103911,3.594122565,1.965483126,52289.34202,22.75934328,121.5011082,4.004663331,47.35656549,14.40136721
Canada,2014,Solar,90852.98171,16141.56387,4331017325,460838.1288,521.4888341,0.134075935,0.06197632,503062690.4,88.5175969,6942046049,844,88.78043045,8.60508E+13,490226149,0,0,0,1,99.44919641,7.373941784,9.283980683,1.884548756,736512.9804,-7.209742096,284.0982124,13.64245734,85.26402334,27.58444293
Russia,2006,Geothermal,39033.54314,30987.71267,2375942050,49472.23515,916.6543329,0.193110442,0.413102743,917614172.6,74.06417392,6020108520,751,20.39148374,1.55815E+14,1332653457,1,1,1,1,85.08406306,2.203589095,9.125502664,4.988719321,896612.5832,28.37433211,163.5984856,13.19158859,77.56755702,48.56210003
